runner gpu1 seed 2102 arms ['stablegla'] batch 16 steps 73243 (1.20B tokens/run)
/home/ubuntu/venv-s05/lib/python3.12/site-packages/torch/nn/functional.py:2954: UserWarning: Mismatch dtype between input and weight: input dtype = c10::BFloat16, weight dtype = float, Cannot dispatch to fused implementation. (Triggered internally at /pytorch/aten/src/ATen/native/layer_norm.cpp:344.)
  return torch.rms_norm(input, normalized_shape, weight, eps)
[stablegla_s2102_w256] step 46116/73243 loss 2.6888 (778.1m)
[stablegla_s2102_w256] step 46848/73243 loss 2.7253 (790.1m)
[stablegla_s2102_w256] step 47580/73243 loss 2.6801 (802.5m)
[stablegla_s2102_w256] step 48312/73243 loss 2.6776 (814.9m)
[stablegla_s2102_w256] step 49044/73243 loss 2.6787 (827.3m)
[stablegla_s2102_w256] step 49776/73243 loss 2.6849 (839.3m)
[stablegla_s2102_w256] step 50508/73243 loss 2.6612 (851.7m)
[stablegla_s2102_w256] step 51240/73243 loss 2.6688 (864.1m)
[stablegla_s2102_w256] step 51972/73243 loss 2.6876 (876.1m)
[stablegla_s2102_w256] step 52704/73243 loss 2.6657 (888.5m)
[stablegla_s2102_w256] step 53436/73243 loss 2.6552 (900.9m)
[stablegla_s2102_w256] step 54168/73243 loss 2.6620 (913.3m)
[stablegla_s2102_w256] step 54900/73243 loss 2.6423 (925.3m)
[stablegla_s2102_w256] step 55632/73243 loss 2.6469 (937.7m)
[stablegla_s2102_w256] step 56364/73243 loss 2.6360 (950.1m)
[stablegla_s2102_w256] step 57096/73243 loss 2.6547 (962.5m)
[stablegla_s2102_w256] step 57828/73243 loss 2.6114 (974.4m)
[stablegla_s2102_w256] step 58560/73243 loss 2.6136 (986.9m)
[stablegla_s2102_w256] step 59292/73243 loss 2.6068 (999.3m)
[stablegla_s2102_w256] step 60024/73243 loss 2.6263 (1011.7m)
[stablegla_s2102_w256] step 60756/73243 loss 2.6179 (1023.7m)
[stablegla_s2102_w256] step 61488/73243 loss 2.6426 (1036.1m)
[stablegla_s2102_w256] step 62220/73243 loss 2.6298 (1048.5m)
[stablegla_s2102_w256] step 62952/73243 loss 2.6324 (1060.5m)
[stablegla_s2102_w256] step 63684/73243 loss 2.6349 (1072.9m)
[stablegla_s2102_w256] step 64416/73243 loss 2.5920 (1085.3m)
[stablegla_s2102_w256] step 65148/73243 loss 2.6387 (1097.7m)
[stablegla_s2102_w256] step 65880/73243 loss 2.6205 (1109.7m)
[stablegla_s2102_w256] step 66612/73243 loss 2.6058 (1122.1m)
[stablegla_s2102_w256] step 67344/73243 loss 2.5947 (1134.5m)
[stablegla_s2102_w256] step 68076/73243 loss 2.5893 (1146.9m)
[stablegla_s2102_w256] step 68808/73243 loss 2.6118 (1158.9m)
[stablegla_s2102_w256] step 69540/73243 loss 2.6021 (1171.3m)
[stablegla_s2102_w256] step 70272/73243 loss 2.5928 (1183.7m)
[stablegla_s2102_w256] step 71004/73243 loss 2.6038 (1196.1m)
[stablegla_s2102_w256] step 71736/73243 loss 2.5969 (1208.1m)
[stablegla_s2102_w256] step 72468/73243 loss 2.6100 (1220.5m)
[stablegla_s2102_w256] step 73200/73243 loss 2.5890 (1232.9m)
  [stablegla_s2102_w256] probes@73242: kv=1.000 needle=0.195
[stablegla_s2102_w256] DONE in 20.58h
runner gpu1 ALL DONE
