runner gpu1 seed 2102 arms ['stablegla'] batch 16 steps 73243 (1.20B tokens/run)
/home/ubuntu/venv-s05/lib/python3.12/site-packages/torch/nn/functional.py:2954: UserWarning: Mismatch dtype between input and weight: input dtype = c10::BFloat16, weight dtype = float, Cannot dispatch to fused implementation. (Triggered internally at /pytorch/aten/src/ATen/native/layer_norm.cpp:344.)
  return torch.rms_norm(input, normalized_shape, weight, eps)
[stablegla_s2102_w1024] step 19764/73243 loss 2.8737 (334.7m)
[stablegla_s2102_w1024] step 20496/73243 loss 2.8850 (347.1m)
[stablegla_s2102_w1024] step 21228/73243 loss 2.8705 (359.5m)
[stablegla_s2102_w1024] step 21960/73243 loss 2.8770 (371.5m)
[stablegla_s2102_w1024] step 22692/73243 loss 2.8267 (383.9m)
[stablegla_s2102_w1024] step 23424/73243 loss 2.8401 (396.3m)
[stablegla_s2102_w1024] step 24156/73243 loss 2.8335 (408.7m)
[stablegla_s2102_w1024] step 24888/73243 loss 2.8214 (420.7m)
[stablegla_s2102_w1024] step 25620/73243 loss 2.8113 (433.1m)
[stablegla_s2102_w1024] step 26352/73243 loss 2.7980 (445.4m)
[stablegla_s2102_w1024] step 27084/73243 loss 2.8148 (457.9m)
[stablegla_s2102_w1024] step 27816/73243 loss 2.7992 (469.8m)
[stablegla_s2102_w1024] step 28548/73243 loss 2.7921 (482.2m)
[stablegla_s2102_w1024] step 29280/73243 loss 2.8073 (494.6m)
[stablegla_s2102_w1024] step 30012/73243 loss 2.8062 (507.0m)
[stablegla_s2102_w1024] step 30744/73243 loss 2.7841 (519.0m)
[stablegla_s2102_w1024] step 31476/73243 loss 2.8049 (531.4m)
[stablegla_s2102_w1024] step 32208/73243 loss 2.7869 (543.8m)
[stablegla_s2102_w1024] step 32940/73243 loss 2.7583 (555.8m)
[stablegla_s2102_w1024] step 33672/73243 loss 2.7785 (568.2m)
  [stablegla_s2102_w1024] probes@34356: kv=0.992 needle=1.000
[stablegla_s2102_w1024] step 34404/73243 loss 2.7506 (580.9m)
[stablegla_s2102_w1024] step 35136/73243 loss 2.7655 (593.3m)
[stablegla_s2102_w1024] step 35868/73243 loss 2.7672 (605.2m)
[stablegla_s2102_w1024] step 36600/73243 loss 2.7330 (617.6m)
[stablegla_s2102_w1024] step 37332/73243 loss 2.7401 (630.0m)
[stablegla_s2102_w1024] step 38064/73243 loss 2.7279 (642.4m)
[stablegla_s2102_w1024] step 38796/73243 loss 2.7283 (654.4m)
[stablegla_s2102_w1024] step 39528/73243 loss 2.7149 (666.8m)
[stablegla_s2102_w1024] step 40260/73243 loss 2.7138 (679.2m)
[stablegla_s2102_w1024] step 40992/73243 loss 2.7023 (691.2m)
[stablegla_s2102_w1024] step 41724/73243 loss 2.7135 (703.6m)
[stablegla_s2102_w1024] step 42456/73243 loss 2.6900 (715.9m)
[stablegla_s2102_w1024] step 43188/73243 loss 2.6916 (728.3m)
[stablegla_s2102_w1024] step 43920/73243 loss 2.6729 (740.3m)
[stablegla_s2102_w1024] step 44652/73243 loss 2.6783 (752.7m)
[stablegla_s2102_w1024] step 45384/73243 loss 2.6690 (765.1m)
[stablegla_s2102_w1024] step 46116/73243 loss 2.6704 (777.5m)
[stablegla_s2102_w1024] step 46848/73243 loss 2.7050 (789.5m)
[stablegla_s2102_w1024] step 47580/73243 loss 2.6602 (801.9m)
[stablegla_s2102_w1024] step 48312/73243 loss 2.6572 (814.3m)
[stablegla_s2102_w1024] step 49044/73243 loss 2.6558 (826.7m)
[stablegla_s2102_w1024] step 49776/73243 loss 2.6633 (838.7m)
[stablegla_s2102_w1024] step 50508/73243 loss 2.6430 (851.1m)
[stablegla_s2102_w1024] step 51240/73243 loss 2.6467 (863.5m)
[stablegla_s2102_w1024] step 51972/73243 loss 2.6665 (875.4m)
[stablegla_s2102_w1024] step 52704/73243 loss 2.6463 (887.8m)
[stablegla_s2102_w1024] step 53436/73243 loss 2.6361 (900.2m)
[stablegla_s2102_w1024] step 54168/73243 loss 2.6415 (912.6m)
[stablegla_s2102_w1024] step 54900/73243 loss 2.6209 (924.6m)
[stablegla_s2102_w1024] step 55632/73243 loss 2.6289 (937.0m)
[stablegla_s2102_w1024] step 56364/73243 loss 2.6158 (949.4m)
[stablegla_s2102_w1024] step 57096/73243 loss 2.6358 (961.8m)
[stablegla_s2102_w1024] step 57828/73243 loss 2.5918 (973.7m)
[stablegla_s2102_w1024] step 58560/73243 loss 2.5957 (986.1m)
[stablegla_s2102_w1024] step 59292/73243 loss 2.5875 (998.5m)
[stablegla_s2102_w1024] step 60024/73243 loss 2.6077 (1010.9m)
[stablegla_s2102_w1024] step 60756/73243 loss 2.5990 (1022.9m)
[stablegla_s2102_w1024] step 61488/73243 loss 2.6223 (1035.3m)
[stablegla_s2102_w1024] step 62220/73243 loss 2.6098 (1047.7m)
[stablegla_s2102_w1024] step 62952/73243 loss 2.6140 (1059.6m)
[stablegla_s2102_w1024] step 63684/73243 loss 2.6145 (1072.0m)
[stablegla_s2102_w1024] step 64416/73243 loss 2.5742 (1084.5m)
[stablegla_s2102_w1024] step 65148/73243 loss 2.6195 (1096.8m)
[stablegla_s2102_w1024] step 65880/73243 loss 2.6022 (1108.8m)
[stablegla_s2102_w1024] step 66612/73243 loss 2.5871 (1121.2m)
[stablegla_s2102_w1024] step 67344/73243 loss 2.5764 (1133.6m)
[stablegla_s2102_w1024] step 68076/73243 loss 2.5717 (1146.0m)
[stablegla_s2102_w1024] step 68808/73243 loss 2.5911 (1158.0m)
[stablegla_s2102_w1024] step 69540/73243 loss 2.5837 (1170.4m)
[stablegla_s2102_w1024] step 70272/73243 loss 2.5732 (1182.8m)
[stablegla_s2102_w1024] step 71004/73243 loss 2.5856 (1195.1m)
[stablegla_s2102_w1024] step 71736/73243 loss 2.5786 (1207.1m)
[stablegla_s2102_w1024] step 72468/73243 loss 2.5928 (1219.5m)
[stablegla_s2102_w1024] step 73200/73243 loss 2.5682 (1231.9m)
  [stablegla_s2102_w1024] probes@73242: kv=1.000 needle=0.992
[stablegla_s2102_w1024] DONE in 20.56h
runner gpu1 ALL DONE
